,1to2,2to1,id,주소2,지역,위도,경도,rate,category,diff
733,21128.0,21192.0,1011.0,LIGA 아파트 앞,강동구,37.534771,127.135239,0.49924385633270324,neutral,64.0
580,21387.0,21181.0,791.0,현대하이페리온,양천구,37.52478,126.869835,0.5024196579590302,neutral,206.0
930,21103.0,21168.0,1251.0,석촌역 2번출구,송파구,37.505932,127.10775,0.499231151380379,neutral,65.0
250,21388.0,21129.0,383.0,신당역 12번 출구 뒤,중구,37.565849,127.016403,0.5030458404873345,neutral,259.0
869,20685.0,21118.0,1180.0,마곡엠밸리 15단지(1502동) 건너편,강서구,37.557468,126.82972,0.4948209458651293,neutral,433.0
801,19872.0,21110.0,1084.0,윤선생빌딩(JYP사옥),강동구,37.52393,127.129128,0.4848958079156703,neutral,1238.0
1905,20811.0,21101.0,3002.0,벽산상암스마트큐브 ,마포구,37.565044,126.903603,0.4965403702996755,neutral,290.0
1675,21006.0,21041.0,2377.0,수서역 5번출구 뒤,강남구,37.486835,127.102753,0.4995837990819797,neutral,35.0
1012,19807.0,21016.0,1363.0,보문4교 인근,성북구,37.583752,127.02195,0.48519217108002843,neutral,1209.0
1787,20636.0,20945.0,2623.0,석촌동 주민센터,송파구,37.503624,127.103554,0.49628436064548714,neutral,309.0
1796,19866.0,20918.0,2632.0,석촌고분역 2번 출구,송파구,37.502644,127.097397,0.48710278540604157,neutral,1052.0
273,19606.0,20885.0,409.0,누리꿈스퀘어 옆,마포구,37.579399,126.88916,0.4842063668469536,neutral,1279.0
1765,20530.0,20850.0,2601.0,석촌호수 서호사거리,송파구,37.506748,127.098831,0.49613339777670373,neutral,320.0
1998,20918.0,20839.0,3500.0,군자역2번출구,광진구,37.557587,127.079697,0.5009459491821731,neutral,79.0
1515,19843.0,20833.0,2176.0,보라매공원 보도육교,관악구,37.488991,126.916382,0.4878306618153211,neutral,990.0
1844,20362.0,20827.0,2723.0,마곡 필네이처,강서구,37.560894,126.836693,0.4943552890334798,neutral,465.0
725,18688.0,20807.0,1002.0,해공공원(천호동),강동구,37.545219,127.125916,0.4731738194708191,neutral,2119.0
1808,20591.0,20791.0,2646.0,레이크펠리스101동앞,송파구,37.50775909,127.0912933,0.49758349040645694,neutral,200.0
1809,20591.0,20791.0,2646.0,레이클펠리스101동앞,송파구,37.507759,127.091293,0.49758349040645694,neutral,200.0
1081,19679.0,20789.0,1447.0,면목역 3번출구,중랑구,37.588902,127.08728,0.48628546011663537,neutral,1110.0
904,20739.0,20772.0,1218.0,방이역 4번출구,송파구,37.508968,127.125839,0.49960251499602515,neutral,33.0
732,20715.0,20756.0,1010.0,강동세무서,강동구,37.534481,127.138344,0.49950567866702034,neutral,41.0
532,19250.0,20744.0,734.0,신트리공원 입구,양천구,37.51395,126.856056,0.4813221983297495,neutral,1494.0
586,20439.0,20658.0,797.0,목동아파트 1422동 1434동 사잇길,양천구,37.515156,126.87249,0.49733557193955763,neutral,219.0
541,21120.0,20645.0,744.0,신목동역 2번 출구,양천구,37.543842,126.882545,0.5056865796719742,neutral,475.0
116,20724.0,20602.0,229.0,양평1 보행육교 앞,영등포구,37.535873,126.892181,0.5014760683347046,neutral,122.0
174,20492.0,20561.0,291.0,문래동 하이테크 시티,영등포구,37.513851,126.89888,0.49915962292646093,neutral,69.0
1782,19171.0,20535.0,2619.0,석촌고분역 5번출구,송파구,37.50233841,127.0964432,0.4828237545962827,neutral,1364.0
1783,19171.0,20535.0,2619.0,석촌고분역 4번출구,송파구,37.502338,127.096443,0.4828237545962827,neutral,1364.0
871,20496.0,20531.0,1182.0,KBS 스포츠월드,강서구,37.556877,126.848808,0.4995734516294148,neutral,35.0
1134,19619.0,20523.0,1531.0,미아사거리 1번 출구,강북구,37.613956,127.030251,0.4887399730955109,neutral,904.0
1774,16552.0,20521.0,2611.0,송파지역자활센터 뒤,송파구,37.536331,127.11618,0.44647047716667115,몰리는 지역,3969.0
176,20636.0,20517.0,293.0,충북 미래관,영등포구,37.529171,126.907578,0.5014458241197483,neutral,119.0
393,19454.0,20515.0,548.0,자양나들목,광진구,37.52977,127.07486,0.48672721359053267,neutral,1061.0
302,18794.0,20457.0,439.0,마포어린이공원,마포구,37.535751,126.944038,0.4788158263483733,neutral,1663.0
979,19850.0,20418.0,1321.0,국민은행 종암동지점 앞,성북구,37.593288,127.036667,0.49294725340220524,neutral,568.0
2056,20246.0,20371.0,3570.0,구의역 리버비스타 오피스텔,광진구,37.538097,127.08902,0.4984612354432873,neutral,125.0
985,19586.0,20310.0,1328.0,월곡역 3번출구,성북구,37.602627,127.041634,0.4909264086625226,neutral,724.0
184,22206.0,20284.0,302.0,경복궁역 4번출구 뒤,종로구,37.575947,126.97406,0.5226170863732643,neutral,1922.0
104,20256.0,20277.0,217.0,NH농협은행 앞,영등포구,37.522079,126.930367,0.499740951817038,neutral,21.0
1861,24142.0,20206.0,2744.0,강서세무서앞,강서구,37.56209183,126.8209686,0.5443762965635429,neutral,3936.0
922,19713.0,20124.0,1243.0,문정 법조단지7,송파구,37.484531,127.120163,0.4948414790270352,neutral,411.0
2243,18838.0,20116.0,4076.0,진영상운 앞 중랑천 변,도봉구,37.65999603,127.0512772,0.48359603635056736,neutral,1278.0
1407,19781.0,20051.0,1996.0,구일역 1번 출입구 앞,구로구,37.495399,126.87101,0.49661076521389835,neutral,270.0
163,19657.0,20040.0,280.0,양평동6차현대아파트 앞,영등포구,37.532101,126.89444,0.4951759578809482,neutral,383.0
833,19017.0,19923.0,1132.0,등촌역 7번출구,강서구,37.551109,126.863708,0.48836671802773496,neutral,906.0
1226,20679.0,19915.0,1686.0,온수골사거리(스타벅스앞),노원구,37.66114,127.058052,0.5094102576735479,neutral,764.0
524,18800.0,19796.0,723.0,SBS방송국,양천구,37.529163,126.872749,0.48709710850865373,neutral,996.0
573,19362.0,19795.0,781.0,신정보도육교 아래,양천구,37.517593,126.876556,0.49447097581530763,neutral,433.0
1884,20469.0,19786.0,2824.0,미래사랑어린이공원 앞,구로구,37.510063,126.889565,0.5084834182089182,neutral,683.0
403,19554.0,19782.0,559.0,왕십리역 4번 출구 건너편,성동구,37.561096,127.036797,0.4971018913971934,neutral,228.0
906,18230.0,19754.0,1221.0,삼전사거리 포스코더샵,송파구,37.5042,127.087532,0.47993892165122154,neutral,1524.0
97,18400.0,19656.0,209.0,유진투자증권빌딩 앞,영등포구,37.524612,126.927834,0.4834980029430313,neutral,1256.0
143,17071.0,19595.0,257.0,신길삼거리(우리은행),영등포구,37.513844,126.919357,0.4655811923853161,neutral,2524.0
1175,17903.0,19540.0,1617.0,하계동 중평어린이공원 앞,노원구,37.63715,127.063271,0.47814010629490156,neutral,1637.0
2049,19262.0,19521.0,3559.0,성동구민종합체육센터 앞,성동구,37.54591,127.044601,0.4966609081298507,neutral,259.0
923,19684.0,19491.0,1244.0,문정 법조단지8,송파구,37.481537,127.122124,0.5024633056796426,neutral,193.0
1477,15835.0,19481.0,2106.0,난곡 새마을금고,관악구,37.473728,126.918404,0.4483803375240684,몰리는 지역,3646.0
1771,18975.0,19442.0,2608.0,송파구청,송파구,37.514359,127.106194,0.4939219616315694,neutral,467.0
68,18455.0,19434.0,175.0,홍연2교옆,서대문구,37.578072,126.930817,0.4870806830478503,neutral,979.0
1001,19120.0,19391.0,1351.0,안암2교 옆,성북구,37.579449,127.024193,0.49648152475915974,neutral,271.0
1854,19381.0,19375.0,2735.0,마곡 공공청사,강서구,37.562294,126.823952,0.5000774073691815,neutral,6.0
2304,18675.0,19373.0,4452.0,삼성SDS,송파구,37.51633835,127.0998535,0.49082737594617326,neutral,698.0
367,18470.0,19362.0,514.0,성수사거리 버스정류장 앞,성동구,37.54258,127.063309,0.48821103827447665,neutral,892.0
1547,15797.0,19312.0,2222.0,사당역 12번출구 뒤,서초구,37.478069,126.982033,0.44994161041328434,몰리는 지역,3515.0
2014,16636.0,19306.0,3517.0,용마사거리,광진구,37.562527,127.082275,0.4628568248845362,neutral,2670.0
558,22056.0,19305.0,764.0,목동청소년수련관,양천구,37.531029,126.875893,0.5332559657648509,neutral,2751.0
550,19217.0,19282.0,755.0,목동1단지아파트 상가 앞 (월촌중학교 버스정류소 옆),양천구,37.537868,126.881409,0.4991558222291488,neutral,65.0
751,19219.0,19265.0,1029.0,롯데 시네마,강동구,37.536541,127.125397,0.49940234902816755,neutral,46.0
448,19081.0,19254.0,613.0,신설동역 10번출구 앞,동대문구,37.575272,127.023468,0.49774357636624494,neutral,173.0
1266,16724.0,19247.0,1737.0,하나은행 (창동점),도봉구,37.639702,127.038834,0.4649300825665119,neutral,2523.0
447,18878.0,19227.0,612.0,시립동부병원 앞 사거리,동대문구,37.573666,127.030815,0.4954205484844509,neutral,349.0
832,18153.0,19215.0,1131.0,꿈돌이공원 앞,강서구,37.546444,126.845459,0.4857899807321773,neutral,1062.0
7,16769.0,19180.0,107.0,신한은행 서교동금융센터점 앞,마포구,37.55751,126.918503,0.466466382931375,neutral,2411.0
905,18114.0,19174.0,1220.0,잠실본동주민센터뒤 잠실근린공원,송파구,37.505692,127.084038,0.48578631195022526,neutral,1060.0
1083,19595.0,19167.0,1449.0,상봉역 1번출구,중랑구,37.596558,127.085838,0.505520870956091,neutral,428.0
990,18567.0,19112.0,1337.0,돈암성당 옆,성북구,37.590382,127.017136,0.49276785477321583,neutral,545.0
2016,19023.0,19100.0,3520.0,광진경찰서,광진구,37.542519,127.084084,0.49899011095664036,neutral,77.0
161,19124.0,19089.0,278.0,쌍용플레티넘오피스텔,영등포구,37.507931,126.895233,0.5004579593332112,neutral,35.0
1484,18870.0,19081.0,2113.0,관악동작견인차량보관소,관악구,37.484661,126.9039,0.49722009960211855,neutral,211.0
855,18021.0,19048.0,1163.0,방화동강서기동대앞,강서구,37.570499,126.820084,0.48614745474655374,neutral,1027.0
1357,19554.0,18970.0,1914.0,대림역4번출구,구로구,37.494404,126.894447,0.5075796905824941,neutral,584.0
1904,18845.0,18965.0,2921.0,중계역 2번출구,노원구,37.645489,127.064583,0.4984131182226924,neutral,120.0
31,16121.0,18859.0,133.0,해담는다리,서대문구,37.582031,126.908997,0.460863350485992,neutral,2738.0
1403,15246.0,18837.0,1991.0,오류동역 맞은편,구로구,37.496761,126.844963,0.44731977818853974,몰리는 지역,3591.0
844,18450.0,18828.0,1150.0,송정역 1번출구,강서구,37.56155,126.810478,0.49492998551424433,neutral,378.0
2029,18072.0,18825.0,3536.0,중앙농협(자양동),광진구,37.531811,127.080742,0.4897959183673469,neutral,753.0
565,17747.0,18804.0,771.0,목동아파트 703동 앞,양천구,37.527706,126.870064,0.4855407512790348,neutral,1057.0
652,15065.0,18786.0,905.0,구파발역 2번출구,은평구,37.636234,126.918999,0.4450385512983368,몰리는 지역,3721.0
1174,18484.0,18756.0,1616.0,하계2동 공항버스정류장 옆,노원구,37.635109,127.068329,0.49634801288936625,neutral,272.0
1119,18226.0,18702.0,1512.0,강북중학교 앞,강북구,37.644737,127.026566,0.4935550259965338,neutral,476.0
1329,20128.0,18701.0,1851.0,가산디지털단지 7번출구,금천구,37.481232,126.881485,0.5183754410363388,neutral,1427.0
170,18756.0,18693.0,287.0,영등포전화국사거리 (서강어린이공원),영등포구,37.525768,126.905739,0.5008411439557798,neutral,63.0
1209,18706.0,18665.0,1668.0,중계역 6번출구,노원구,37.645508,127.063255,0.500548553691365,neutral,41.0
688,15776.0,18660.0,950.0,구산역 2번 출구,은평구,37.610779,126.917351,0.45812521779533044,neutral,2884.0
285,18756.0,18657.0,421.0,마포구청 앞,마포구,37.565903,126.901184,0.5013230695212894,neutral,99.0
2012,18985.0,18621.0,3515.0,서울숲 관리사무소,성동구,37.542816,127.042084,0.5048396532468223,neutral,364.0
964,18490.0,18620.0,1297.0,석촌호수교차로(동호 팔각정 앞),송파구,37.509201,127.104118,0.49824845055241174,neutral,130.0
1543,16764.0,18543.0,2217.0,아크로리버뷰 부지 앞,서초구,37.513046,127.005959,0.47480669555612204,neutral,1779.0
915,18515.0,18529.0,1232.0,롯데마트 주차장 옆,송파구,37.512089,127.096191,0.49981103552532125,neutral,14.0
618,16925.0,18499.0,837.0,한남나들목 입구,용산구,37.52906,127.006729,0.47778342366757,neutral,1574.0
1493,17635.0,18498.0,2135.0,신림역 5번출구,관악구,37.484409,126.928909,0.48805800791520215,neutral,863.0
435,16651.0,18474.0,593.0,자양중앙나들목,광진구,37.528587,127.077873,0.47404982206405694,neutral,1823.0
854,18114.0,18468.0,1162.0,공항초등학교건너편,강서구,37.562679,126.820473,0.4951615548630474,neutral,354.0
978,16953.0,18463.0,1320.0,LG베스트샵 종암점,성북구,37.59827,127.035027,0.47868195166026656,neutral,1510.0
1850,18360.0,18453.0,2730.0,마곡메가박스 앞,강서구,37.559128,126.834953,0.4987368592616739,neutral,93.0
75,17194.0,18344.0,182.0,망원2빗물펌프장 앞,마포구,37.5513649,126.9030609,0.4838201361922449,neutral,1150.0
76,17194.0,18344.0,182.0,망원2빗물펌프장 앞,마포구,37.551567,126.902847,0.4838201361922449,neutral,1150.0
1810,18331.0,18315.0,2647.0,잠실 자전거 수리센터 앞,송파구,37.51157,127.101074,0.5002183048627408,neutral,16.0
838,16205.0,18311.0,1140.0,목동사거리 버스정류장,강서구,37.531399,126.863609,0.46949240931741804,neutral,2106.0
80,18019.0,18295.0,186.0,월드컵공원,마포구,37.563965,126.898209,0.4961998127443961,neutral,276.0
657,18072.0,18294.0,911.0,은평평화공원(역촌역4번출구),은평구,37.605583,126.922935,0.496947698399604,neutral,222.0
418,17690.0,18279.0,576.0,광나루역 3번 출구,광진구,37.54483,127.104263,0.49181239400594956,neutral,589.0
529,17024.0,18236.0,731.0,서울시 도로환경관리센터,양천구,37.5299,126.876541,0.4828133862733976,neutral,1212.0
890,17925.0,18232.0,1203.0,밀리아나2빌딩 앞,송파구,37.493729,127.120621,0.49575462566031475,neutral,307.0
584,17934.0,18098.0,795.0,양천 해누리타운,양천구,37.515419,126.8638,0.49772424511545293,neutral,164.0
1950,18517.0,18055.0,3202.0,당산롯데캐슬프레스티지,영등포구,37.52869,126.903862,0.5063163075576944,neutral,462.0
809,18280.0,18027.0,1103.0,방화역 4번출구앞,강서구,37.577221,126.812195,0.5034841766050624,neutral,253.0
611,18886.0,17971.0,829.0,베르가모앞,용산구,37.52293,126.961693,0.5124128388094528,neutral,915.0
1026,15194.0,17951.0,1380.0,월곡역 5번출구 앞,성북구,37.601086,127.041237,0.4584100165937547,neutral,2757.0
839,12469.0,17884.0,1141.0,곰달래 문화복지센터 1-1,강서구,37.52906,126.84848,0.4107995914736599,몰리는 지역,5415.0
2309,17070.0,17879.0,4457.0,아산병원 기숙사 부근,송파구,37.52478027,127.1091309,0.4884259921600046,neutral,809.0
234,17789.0,17876.0,362.0,청계8가 사거리,종로구,37.572224,127.022705,0.4987803168372354,neutral,87.0
1864,17766.0,17861.0,2801.0,대륭포스트타워1차,구로구,37.484371,126.895424,0.4986667415162658,neutral,95.0
123,18371.0,17847.0,236.0,문래동자이아파트 앞,영등포구,37.516155,126.894615,0.5072339720580926,neutral,524.0
29,17729.0,17842.0,130.0,신촌역(2호선) 7번출구 앞,마포구,37.554859,126.936157,0.4984116274493267,neutral,113.0
49,17190.0,17837.0,153.0,성산2교 사거리,마포구,37.564697,126.912613,0.4907642675650213,neutral,647.0
483,18521.0,17804.0,659.0,제기역1번출구,동대문구,37.57835,127.033386,0.5098692360633172,neutral,717.0
1497,17527.0,17780.0,2140.0,신림1교 교차로,관악구,37.478428,126.931862,0.49641714107684026,neutral,253.0
1204,17480.0,17758.0,1663.0,동해문화예술관앞,노원구,37.619381,127.057854,0.4960553947443101,neutral,278.0
95,18493.0,17757.0,206.0,KBS 앞,영등포구,37.524666,126.918022,0.5101517241379311,neutral,736.0
1227,17801.0,17729.0,1688.0,마들역 7번출구,노원구,37.665661,127.057297,0.5010132282578103,neutral,72.0
822,17070.0,17711.0,1120.0,대림경동아파트앞,강서구,37.565189,126.853996,0.4907851988154452,neutral,641.0
2224,15984.0,17683.0,4029.0,청소년수련관 후문,노원구,37.6396637,127.0604172,0.47476757655864793,neutral,1699.0
889,17512.0,17645.0,1201.0,가락시장역 3번 출구,송파구,37.493179,127.118546,0.4981084847967688,neutral,133.0
523,15782.0,17642.0,722.0,LG전자베스트샵 신정점,양천구,37.521435,126.857384,0.4721756821445668,neutral,1860.0
1976,17685.0,17623.0,3410.0,종로3가역 8번출구,종로구,37.572037,126.991844,0.50087798799139,neutral,62.0
1073,16252.0,17489.0,1438.0,홈플러스 신내점 앞,중랑구,37.616169,127.093483,0.4816691858569693,neutral,1237.0
1082,17198.0,17486.0,1448.0,코스트코 상봉점,중랑구,37.597321,127.089798,0.4958482297312882,neutral,288.0
449,18571.0,17450.0,614.0,용두동 사거리,동대문구,37.577686,127.031013,0.5155603675633658,neutral,1121.0
504,17932.0,17449.0,680.0,꿈마루어린이도서관 앞,동대문구,37.592384,127.057411,0.5068256974082135,neutral,483.0
622,16702.0,17441.0,841.0,신용산역 1번 출구,용산구,37.52961,126.968872,0.489177869548663,neutral,739.0
2188,17720.0,17433.0,3904.0,테크노마트 앞,구로구,37.50624084,126.8911438,0.5040821551503428,neutral,287.0
1268,18747.0,17422.0,1741.0,제일강산수산입구,도봉구,37.645199,127.032982,0.5183167906218032,neutral,1325.0
108,17251.0,17414.0,221.0,여의도초교 앞,영등포구,37.522675,126.93779,0.49764892542910716,neutral,163.0
794,17802.0,17399.0,1077.0,강동역 1번출구 앞,강동구,37.536205,127.132561,0.5057242691968978,neutral,403.0
84,17478.0,17396.0,194.0,증산교 앞,서대문구,37.577316,126.902969,0.5011756609508516,neutral,82.0
795,17562.0,17391.0,1078.0,둔촌사거리,강동구,37.521976,127.133621,0.5024461419620634,neutral,171.0
1315,16811.0,17381.0,1834.0,월드메르디앙 벤처센터 2차,금천구,37.479084,126.879044,0.4916647168928404,neutral,570.0
240,20287.0,17361.0,370.0,시청역(2호선) 9번출구 뒤,중구,37.563229,126.974838,0.53885996600085,neutral,2926.0
863,14679.0,17352.0,1172.0,가양3동 주민센터,강서구,37.561249,126.86058,0.458274796291093,neutral,2673.0
430,17109.0,17205.0,588.0,뚝섬 유원지역,광진구,37.532688,127.067497,0.4986011540479105,neutral,96.0
2144,16858.0,17197.0,3772.0,길성그랑프리텔아파트,강서구,37.5692482,126.8165054,0.49502275730436057,neutral,339.0
